date,text,label
2012-02-16,middle-east situation may push gold prices: world gold council,0
2015-01-06,"aug. gold down $1.10, or 0.1%, to settle at $1,188.70 on comex",2
2011-06-17,"gold turns positive, trades at $1,537 an ounce",0
2013-08-13,"gold futures trading up at rs 28,953/10g",0
2011-10-10,"outlook on gold, silver, usdinr: way2wealth",1
2012-06-13,gold prices rises in major metros in india,0
2018-08-29,iran's currency crisis: now it's two gold coins to rent an apartment,1
2018-07-26,gold prices edge lower as u.s-eu trade concerns abate,2
2014-11-11,mcx goldguinea december contract slips,2
2017-12-04,gold touches 5-month highs on geopolitical tensions,0
2016-05-04,"gold futures spurt to rs 28,496 on global cues",0
2012-12-28,"gold falls nearly $8 friday, ends week down 0.3%",2
2011-11-18,"gold down by rs 265, silver by rs 2,425 on weak global cues",2
,gold prices turn modestly higher as dollar index taps session lows,0
2017-10-03,gold suffers longest stretch of declines since july 2015,2
2008-03-07,"august gold closes at $933.60/oz, down $12.90, on nymex",2
2017-11-01,"feb. gold climbs $11.10, or 0.9%, to settle at $1,196.60/oz",0
2018-11-09,"gold prices ease as us rate hike views, trade tensions boost dollar",0
2017-05-06,gold holds gains after u.s. data,0
2018-12-03,lpmcl : five banks open up trillion dollar gold club,1
2014-01-06,gold prices gain in asia on solid china manufacturing data,0
2015-04-03,mcx gold april may trade in rs 26000-26730 range: karvy,1
2009-07-13,gold rises above $920 as dollar falls against euro,0
2017-12-18,expect gold to trade sideways: sushil finance,1
2013-04-09,gold eases as investors weigh fed stimulus cut,1
2003-06-01,"crude eases in london, but gold holds gains",0
2017-09-19,gold rate per gram: check out current gold price per gram,1
2013-07-10,"december gold up $6.20 at $1,316.10 an ounce",0
2007-06-27,august gold falls 50 cents to $644.80/oz in morning trade,2
2018-04-24,charts : gold prices hold channel as bears push towards 2018 lows,2
2007-02-08,"gold futures post a modest gain, close below $680",0
2016-07-11,gold suffers biggest one-day percent loss in 5 weeks,2
2011-10-19,gold prices may trade higher today: angel commodities,0
2014-10-11,price rise in mcx-gold could be short-lived,0
2009-10-19,"silver falls by rs 225, gold down by rs 20",2
2018-06-11,etfs : october inflows to gold-backed etfs up as investors hedged risk -wgc,1
,"oil, gold trim losses after consumer confidence",2
2017-11-28,"gold rate today: gold, silver trade lower in morning deals",2
2006-02-13,"april gold closes at $542.10/oz, down $11.40 for the day",2
2013-05-22,"june gold at $1,355.50 vs. $1,367.40 comex close",2
2010-09-12,"gold recovers on buying at low levels, firm asian cues",0
2017-11-28,"gold falls to rs 30,500 on weak global cues, tepid spot demand",2
2013-02-26,"gold futures tap fresh intraday highs above $1,600",0
2015-10-15,gold trades at 4-month highs on delayed fed rate hike bets,0
2014-02-19,jewellery stocks up on hopes of lifting gold import curbs,1
2016-02-06,gold steady after overnight losses; fed in focus,1
2013-03-30,"gold edges up on stray buying, silver slides",0
2013-01-17,`duty hike will not reduce demand for gold ornaments',1
2011-06-17,"india gold eases with world markets, demand poor",2
2013-08-08,"commodity bets: tips to trade gold, copper, nickel & lead",1
2004-08-09,gold futures finish higher; stocks fall,0
2011-10-31,mcx goldm nov contract declines,2
2017-07-26,gold drifts lower as dollar firms ahead of fed,2
2011-12-08,"canada stocks stuck: strong u.s. retail, weak gold",2
2018-01-15,gold gains in asia as weaker dollar trend aids buying sentiment,0
2006-08-09,gold prices continue lower in afternoon trading,2
2018-07-24,mongolia's central bank buys 8.3 tons of gold,1
2016-12-21,"gold gains on positive global cues, jewellers' buying",0
2011-01-11,spot gold trades higher,0
2012-01-23,usd 1680 crucial level for gold; look to buy: ventura,1
2016-08-17,"dec. gold trades at $1,355.10/oz in electronic trading",1
2005-07-09,silver futures end at a two-week high; gold posts small gain,0
2012-01-18,"gold settles 0.3% higher at $1,659.90 an ounce",0
2016-01-12,gold settles lower following november rout as dollar wavers,2
2007-01-08,gold heads lower after a two-session win,2
2018-01-03,"april gold down $12.70, or 1%, to settle at $1,305.20/oz",2
2011-11-25,mcx goldguinea jan contract trading lower,2
2016-10-24,gold all set to record new multi-year highs from here on,0
2015-07-22,gold rebounds in asia as investors see physical value after sharp drops,2
2011-07-06,"gold futures gain a tad, hold above $1,500/ounce",0
2008-09-22,gold rallies as massive rescue plan pressures dollar,0
2016-08-02,gold futures mark highest settlement since june,0
2013-10-21,gold prices hold near highest in a week as investors weigh stimulus,0
2011-11-17,"gold slips from all time high, silver slumps",0
2016-11-15,gold imports jump over two-fold to $3.5 billion in october,1
2018-01-16,gold futures mark highest finish since sept. 8,0
2007-10-22,"dec. gold down $15.30, or 2%, at $753.10 an ounce on nymex",2
2008-08-17,china's gold-medal secret? chinese women,1
2009-08-20,"gold down $3.6, or 0.4%, at $941.10/oz after data",2
2003-04-24,"gold futures close up, recover prior session's loss",0
2017-08-31,gold prices gain in asia as china caixin pmi jumps,0
2016-10-25,"dec. gold settles at $1,273.60/oz, up $9.90, or 0.8%",0
2007-12-11,dec. gold tumbles $20.20 at $814.50 an ounce on nymex,2
2017-05-09,expect gold to trade positive: sushil finance,0
2016-09-30,gold futures mark first quarterly loss of this year,2
2018-02-26,russia outpaces china in gold rush,1
2016-08-01,gold slides lower as u.s. dollar recovers,2
2014-01-30,"look to buy gold on dips to $1,245 targeting $1,285",2
2013-09-18,gold jumps $59 after fed holds off on taper,0
2017-01-09,"gold edges lower, but n.korea worries lend support",2
2017-03-20,"buy gold, says t gnanasekar",1
2008-06-20,"gold futures end lower on day, but gain almost 4% on week",0
2017-03-28,"gold, silver trade flat in morning deals",1
2006-03-20,"copper futures close lower, but gold climbs",2
2014-05-21,comex gold settles lower for first time in three sessions,2
2011-05-11,"gold, silver slip on profit-booking, global cues",2
2003-07-04,allied advances weigh on gold,1
2017-09-05,gold prices settle at an eight-week low,2
2018-06-25,gold futures mark another settlement low for the year,2
2003-05-02,gold extends slide after powell ends u.n. address,2
2018-07-03,"gold settles lower, then extends losses in electronic trade after fed beige book",2
2017-09-20,korea objects to curbs on gold imports,1
2017-08-14,gold prices mark first loss in four sessions,2
2016-07-26,gold ends narrowly higher as investors await fed decision,0
2010-04-26,gold futures inch up after seesaw session,0
2018-05-23,abn amro : gold price weakness not over yet,2
2016-08-22,gold futures finish lower on hawkish fed expectations,2
2013-01-21,sell mcx gold feb fut below rs 30300: fortune financial,1
2011-06-17,"long gold, short silver: ur bhat, dalton capital advisors",1
2017-11-17,"government fixes sovereign gold bond rate at rs 2,961/gram",1
2016-06-25,"fuel becomes cheaper, but gold turns costlier",0
2017-12-09,"gold falls below rs 31,000-mark; silver down at rs 41,650 per kg",2
2004-12-27,amex gold bugs index ends at highest level since dec 15,0
2017-03-11,gold settles at a nearly three-month low,2
2011-01-27,"gold closes 1.1% lower at $1,318.40 an ounce",2
2016-08-19,"gold futures fall for the day, edge up for the week",0
2016-12-22,gold flirts with 11-month lows after positive u.s. data,2
2018-01-19,gold prices settle higher to cut their loss for the week,0
2015-10-27,gold prices tick up in asia as markets await fed views on rates,0
2011-08-04,"silver hits new high on global cues,gold moves up",0
2013-08-03,gold imports at &#36;42 bn during apr-jan,1
2012-01-14,"silver skids on sell-off, gold marginally up",0
2014-10-20,gold edges higher with fed rate outlook in focus,0
2009-10-07,gold remains down on weakening trend in global markets,2
2017-10-16,"gold slips but holds above $1,300; copper marks highest finish since 2014",2
,two ways to play gold's 'golden cross',1
2016-08-12,"gold prices extend decline, off 0.3% at 1,1173.40/oz.",2
2016-11-02,gold demand up 3% at 849 tonnes,0
2011-11-18,"gold steady; dollar, euro zone weigh",1
2011-12-14,gold falls 2.4% as euro slips and dollar gains,2
2018-04-20,gold futures lose roughly 0.7% for the week,2
2018-01-08,gold prices to trade lower today: angel commodities,2
2018-09-08,mali : aussies have eyes on world's first fully autonomous underground gold mine in africa's mali,1
2018-03-29,gold futures slightly lower after economic data,2
2017-12-20,gold prices remain supported on u.s. dollar softness,1
2005-09-05,"roy disney, gold allege statements made re: ceo search",1
,spot gold quoted at $429.00 in asia trade,0
2013-07-05,"gold bulls split with warren buffett as traders, analysts say sell",2
2012-08-06,"gold futures weaken on global cues, subdued spot demand",2
2016-08-11,"gold investment demand jumps world-wide, but overall demand drops",0
2016-07-30,"gold tops rs 31,000-level after 29 months",0
2015-04-09,gold ends week 1.1% lower after jobs report,2
2016-12-23,"gold settles higher, but logs 7th straight weekly drop",0
2005-05-31,eldorado gold to buy afcan mining via stock swap,1
,gold turns lower and oil futures add to losses,2
2014-01-10,"gold gains on falling stock prices, soft u.s. data",0
2018-02-03,gold prices hold sharp gain after consumer-sentiment reading,0
2015-07-20,"gold crashes below rs 25,000 in futures trade",2
2015-03-09,gold prices hold nearly steady in asia ahead of key u.s. jobs report,1
2014-08-28,"gold gains as ukraine tensions heat up, shrugs off u.s. data",0
2006-03-22,april gold falls $3.50 to $549.80/oz in morning trading,2
2017-07-26,"august gold at $1,252.60/oz, up from the $1,249.40 comex settlement",0
2018-06-11,"gold prices steady, eyes on us midterm elections",1
2012-08-25,"gold prices touch new high of rs 31,300",0
2012-04-09,"post coalgate, coal as valuable as gold",1
2017-10-05,"june gold settles at $1,218.90/oz, up $2.80, or 0.2%",0
2006-05-05,june gold up $5 at $681.50/oz in ny,0
2017-08-24,"gold for december delivery off 0.2% at $1,292.2",2
2013-04-18,"gold prices rebound from 20 month low on fresh buying, global cues",0
2010-12-11,a mad gold pitch is a sign of the times,1
2011-10-17,"gold, silver down on mild profit-taking",2
2004-10-20,"dec gold up $3.20, closes at a 6-mo high of $424.80",0
2018-10-04,gold prices to trade volatile today: angel commodities,1
2012-07-23,idbi mutual launches gold fof,1
2018-03-20,degussa : gold still a good insurance policy as rates rise,1
2018-11-28,"gold rate today: gold, silver lacklustre on low demand",2
2005-01-19,gold futures tap one-week high,0
2018-11-14,x8 : this sharia compliant cryptocurrency is backed by gold and 8 fiats,1
2007-05-12,feb. gold ends down $3.90 at $803.70 an ounce on nymex,2
2004-12-15,gold futures close above $442 at one-week high,0
2013-03-27,"april gold up $10.50, or 0.7%, at $1,606.20/oz",0
2014-11-07,gold eases off highs but stays stable on portugal bank concerns,2
2019-01-02,gold rates,1
2005-11-03,kinross gold cut to 'neutral' at ubs,1
2016-02-08,"december gold gains $13, or 1%, to settle at $1,372.60/oz.",0
2010-06-14,be wary of the gold bugs,1
2007-04-05,copper and silver: every bit as bright as gold,0
2012-04-04,"gold adds to losses, off 3.2% at $1,618.59/oz",2
2017-05-10,us tax reforms putting pressure on gold prices,1
2017-11-24,gold prices edge higher on weaker dollar,0
2008-09-06,gold futures up $8.60 at $904.00 an ounce,0
2009-02-19,"gold ends down $1.60, or 0.2%, at $976.10 an ounce",2
2011-12-10,"gold price seen averaging $1,770 in q4: gfms",1
2011-07-07,strike shuts down world's largest gold mine,2
2013-12-31,"gold futures down at rs 27,620 per 10 gm",2
2016-07-18,"gold futures fall to rs 31,323 on weak global cues",2
2014-06-04,gold / silver / copper futures - weekly outlook: april 7 - 11,1
2016-09-12,stillwater's stock soars in active trade after buyout deal with sibanye gold,1
2016-08-19,"dec. gold settles at $1,346.20/oz for the session, down $11, or 0.8%",2
2017-04-08,"december gold down 0.4% at $1,267/oz.",2
2017-01-13,"gold extends early, modest losses after economic data, off $2.30, or 0.2%, at $1,197.60/oz.",2
2017-06-15,gold settles at three-week low as fed interest-rate hike lifts the dollar,2
2018-07-26,gold steady as dollar eases after u.s.-eu trade talks,1
2018-10-28,"gold investment demand returns, but rising dollar is a major hurdle",1
2004-12-02,gold futures end the session above $414,1
2005-11-08,dec gold climbs to a 7-week high above $448/oz,0
2005-07-12,gold etfs up in early action,0
2013-06-03,gold eases on investment selling,0
2017-03-15,"prices for gold climb, oil gains more ground after fed's interest-rate decision",0
2016-09-08,gold and silver futures trading coming to london exchange in early 2017,1
2011-09-28,"gold, silver decline on profit-selling",2
2015-05-08,"december gold sheds $5.10, or 0.5%, to settle at $1,085.60 an ounce",0
2018-10-17,gold prices to trade sideways today: angel commodities,1
2003-05-21,gold prices climbs for a sixth day,0
2017-03-16,gold rallies to highest finish in two weeks,0
2013-02-09,gold falls on heavy selling; silver spurts on fresh demand,2
2017-12-12,"gold futures fall to rs 28,178 on weak global cues",2
2011-08-29,gold futures succumbs to profit-taking,1
2016-07-10,gold surges rs 80 in futures trade on global cues,0
2007-04-01,feb. gold down $1.80 at $628/oz in afternoon trading,2
2017-08-11,"gold rate today: gold, silver up in morning trade",0
2010-09-28,"gold ends at $1,308.30, a fresh record",1
2006-08-12,gold futures ends the week 3% lower,2
2016-10-24,gold settles lower as dollar taps 8-month high,2
2016-06-27,"gold futures jump to rs 31,922 per 10 gm",0
2017-04-27,are you going for physical gold or paper gold thisï¿½akshayaï¿½tritiya?,1
2017-10-26,gold prices mark lowest settlement since early august,2
